"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"9545",45," Federal-gov",10," Married"," Skilled-Manual"," Husband"," White"," Male",65,"High-Income"
"9546",30," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"9547",30," Self-Employed",15," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"9548",49," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Male",44,"High-Income"
"9549",51," Local-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"9550",31," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",72,"High-Income"
"9551",20," Private",10," Not-Married"," Admin"," Own-child"," Asian-Pac-Islander"," Female",30,"High-Income"
"9552",32," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9553",19," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Male",25,"High-Income"
"9554",33," Private",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"9555",30," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"9556",23," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"9557",24," Private",11," Not-Married"," Sales"," Unmarried"," White"," Male",5,"High-Income"
"9558",56," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"9559",32," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," Black"," Male",40,"High-Income"
"9560",37," Private",11," Not-Married"," Professional"," Unmarried"," White"," Female",32,"High-Income"
"9561",39," Private",13," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"9562",49," Local-gov",9," Married"," Other-Occupations"," Husband"," White"," Male",56,"High-Income"
"9563",40," Local-gov",11," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"9564",42," Private",7," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"9565",35," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"9566",39," Private",9," Not-Married"," Service"," Unmarried"," White"," Female",81,"High-Income"
"9567",32," Local-gov",11," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"9568",22," Private",7," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"9569",53," Local-gov",10," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"9570",25," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Male",40,"High-Income"
"9571",44," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",70,"High-Income"
"9572",52," Private",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9573",42," State-gov",9," Married"," Skilled-Manual"," Husband"," Amer-Indian-Eskimo"," Male",40,"High-Income"
"9574",34," Private",7," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"9575",27," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"9576",37," Private",9," Not-Married"," Manual"," Not-in-family"," Black"," Male",40,"High-Income"
"9577",26," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9578",36," Self-Employed",11," Not-Married"," Professional"," Not-in-family"," White"," Male",48,"High-Income"
"9579",27," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"9580",30," Private",3," Married"," Skilled-Manual"," Husband"," White"," Male",40,"Upper-Middle-Income"
"9581",37," Private",11," Married"," Admin"," Wife"," Black"," Female",48,"High-Income"
"9582",23," Private",12," Not-Married"," Admin"," Not-in-family"," White"," Female",20,"High-Income"
"9583",32," Private",6," Not-Married"," Skilled-Manual"," Other-relative"," White"," Male",45,"High-Income"
"9584",58," Private",9," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"9585",31," Private",9," Not-Married"," Service"," Unmarried"," White"," Female",8,"High-Income"
"9586",44," Private",13," Married"," Professional"," Husband"," Black"," Male",40,"High-Income"
"9587",39," Federal-gov",13," Not-Married"," Professional"," Unmarried"," Black"," Female",40,"High-Income"
"9588",59," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"9589",42," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",48,"High-Income"
"9590",45," Private",9," Married"," Admin"," Husband"," White"," Male",35,"High-Income"
"9591",20," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"9592",35," Private",9," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"9593",50," Private",12," Married"," Professional"," Husband"," Black"," Male",40,"High-Income"
"9594",56," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",28,"High-Income"
"9595",48," Private",11," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"9596",58," Self-Employed",14," Widowed"," Service"," Not-in-family"," White"," Female",15,"High-Income"
"9597",32," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"9598",23," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",12,"High-Income"
"9599",48," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"9600",48," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"Upper-Middle-Income"
"9601",55," Private",9," Widowed"," Service"," Not-in-family"," White"," Female",35,"High-Income"
"9602",50," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9603",52," Self-Employed",6," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"9604",55," Self-Employed",6," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"9605",39," Private",13," Not-Married"," Professional"," Unmarried"," Asian-Pac-Islander"," Female",40,"Lower-Middle-Income"
"9606",22," Private",10," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"9607",44," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"9608",34," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",38,"High-Income"
"9609",33," Private",10," Married"," Service"," Husband"," White"," Male",50,"High-Income"
"9610",55," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"9611",29," Private",11," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"9612",56," Private",10," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"9613",33," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9614",46," Private",11," Not-Married"," Sales"," Unmarried"," White"," Female",40,"High-Income"
"9615",60," Self-Employed",9," Married"," Admin"," Wife"," White"," Female",15,"High-Income"
"9616",65," Local-gov",7," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"9617",29," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"9618",42," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",43,"High-Income"
"9619",73," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",6,"High-Income"
"9620",43," Federal-gov",14," Married"," Other-Occupations"," Husband"," White"," Male",35,"High-Income"
"9621",54," Private",13," Married"," Professional"," Husband"," White"," Male",48,"High-Income"
"9622",19," Private",10," Not-Married"," Service"," Own-child"," White"," Female",15,"High-Income"
"9623",55," State-gov",10," Married"," Admin"," Wife"," White"," Female",37,"High-Income"
"9624",20," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",28,"High-Income"
"9625",53," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9626",51," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Male",55,"High-Income"
"9627",62," Private",10," Widowed"," Service"," Unmarried"," White"," Female",40,"High-Income"
"9628",17," Self-Employed",5," Not-Married"," Sales"," Own-child"," White"," Female",40,"High-Income"
"9629",58," Private",16," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"9630",38," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9631",26," Federal-gov",9," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"9632",60," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9633",38," Private",11," Married"," Manual"," Husband"," White"," Male",48,"High-Income"
"9634",37," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",44,"High-Income"
"9635",28," Private",10," Not-Married"," Admin"," Own-child"," White"," Male",40,"High-Income"
"9636",38," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"9637",29," Private",9," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"9638",40," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"9639",43," Private",12," Married"," Sales"," Husband"," Black"," Male",60,"High-Income"
"9640",29," Private",10," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"9641",25," Federal-gov",10," Married"," Other-Occupations"," Husband"," Black"," Male",40,"High-Income"
"9642",29," Private",9," Married"," Manual"," Husband"," Black"," Male",40,"High-Income"
"9643",60," Private",2," Not-Married"," Skilled-Manual"," Not-in-family"," Other"," Male",38,"Upper-Middle-Income"
"9644",18," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",15,"High-Income"
"9645",36," Private",13," Not-Married"," Professional"," Unmarried"," White"," Male",20,"High-Income"
"9646",35," Private",13," Married"," Admin"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"9647",48," Private",13," Not-Married"," Admin"," Own-child"," White"," Male",38,"High-Income"
"9648",78," Self-Employed",4," Married"," Skilled-Manual"," Husband"," White"," Male",25,"High-Income"
"9649",24," Private",10," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"9650",36," Private",7," Not-Married"," Other-Occupations"," Not-in-family"," Black"," Male",40,"High-Income"
"9651",28," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"9652",26," Private",14," Not-Married"," Service"," Own-child"," White"," Female",40,"High-Income"
"9653",29," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Female",60,"High-Income"
"9654",50," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"9655",17," Private",7," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",20,"High-Income"
"9656",41," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",48,"High-Income"
"9657",37," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",42,"High-Income"
"9658",56," Private",4," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"9659",23," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"9660",33," Private",12," Not-Married"," Professional"," Unmarried"," White"," Female",32,"High-Income"
"9661",19," Private",7," Not-Married"," Sales"," Own-child"," Asian-Pac-Islander"," Female",19,"Lower-Middle-Income"
"9662",45," Private",9," Not-Married"," Service"," Unmarried"," White"," Female",35,"High-Income"
"9663",61," Private",3," Married"," Skilled-Manual"," Other-relative"," White"," Female",45,"Upper-Middle-Income"
"9664",34," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"9665",38," Private",13," Married"," Admin"," Husband"," White"," Male",50,"High-Income"
"9666",65," Private",9," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",20,"High-Income"
"9667",24," Private",13," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"9668",34," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"9669",42," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"9670",18," Private",4," Not-Married"," Service"," Own-child"," White"," Female",40,"High-Income"
"9671",43," Federal-gov",10," Widowed"," Professional"," Unmarried"," Amer-Indian-Eskimo"," Female",15,"High-Income"
"9672",31," Private",10," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"9673",19," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"9674",40," Self-Employed",10," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",50,"Lower-Middle-Income"
"9675",47," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"9676",32," Local-gov",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"9677",46," Self-Employed",16," Not-Married"," Professional"," Not-in-family"," White"," Male",35,"High-Income"
"9678",40," Private",13," Married"," Professional"," Husband"," White"," Male",65,"High-Income"
"9679",36," Private",13," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"9680",33," Private",11," Married"," Sales"," Husband"," White"," Male",36,"High-Income"
"9681",23," State-gov",3," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"9682",21," Private",6," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"9683",40," Private",9," Married"," Service"," Wife"," Black"," Female",32,"High-Income"
"9684",53," State-gov",16," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"9685",31," Private",9," Married"," Service"," Husband"," White"," Male",65,"High-Income"
