"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"4057",51," Local-gov",7," Married"," Manual"," Husband"," Black"," Male",40,"High-Income"
"4058",46," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",43,"High-Income"
"4059",59," Federal-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"4060",45," Private",10," Married"," Manual"," Husband"," White"," Male",84,"High-Income"
"4061",33," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",16,"High-Income"
"4062",51," Private",7," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"4063",47," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",52,"High-Income"
"4064",38," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",43,"High-Income"
"4065",38," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4066",67," Private",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4067",49," Private",11," Married"," Sales"," Husband"," White"," Male",25,"High-Income"
"4068",39," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"4069",37," Private",10," Not-Married"," Other-Occupations"," Own-child"," Black"," Male",30,"High-Income"
"4070",32," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"4071",42," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"4072",44," Self-Employed",9," Not-Married"," Sales"," Not-in-family"," White"," Male",50,"High-Income"
"4073",28," Self-Employed",9," Not-Married"," Admin"," Own-child"," White"," Female",35,"High-Income"
"4074",46," Private",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"4075",42," Private",14," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"4076",40," Private",12," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"4077",45," Private",13," Married"," Professional"," Wife"," Asian-Pac-Islander"," Female",40,"Lower-Middle-Income"
"4078",36," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"4079",61," Private",15," Married"," Professional"," Husband"," White"," Male",20,"High-Income"
"4080",30," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"4081",28," Local-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"4082",42," Local-gov",14," Married"," Professional"," Wife"," White"," Female",38,"High-Income"
"4083",19," Private",10," Not-Married"," Service"," Other-relative"," White"," Female",40,"High-Income"
"4084",36," State-gov",13," Married"," Other-Occupations"," Husband"," White"," Male",55,"High-Income"
"4085",52," Private",12," Married"," Other-Occupations"," Husband"," White"," Male",40,"High-Income"
"4086",42," State-gov",13," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"4087",51," Private",9," Married"," Manual"," Wife"," White"," Female",40,"High-Income"
"4088",47," Private",9," Widowed"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"4089",46," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",25,"High-Income"
"4090",49," Private",11," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4091",27," Private",10," Not-Married"," Manual"," Other-relative"," White"," Female",40,"High-Income"
"4092",38," Private",9," Married"," Other-Occupations"," Own-child"," White"," Male",45,"High-Income"
"4093",49," Self-Employed",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"4094",45," Private",12," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",55,"High-Income"
"4095",28," Private",13," Not-Married"," Service"," Unmarried"," White"," Female",48,"High-Income"
"4096",45," Private",10," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",70,"High-Income"
"4097",32," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",36,"High-Income"
"4098",41," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"4099",58," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"4100",57," Private",9," Not-Married"," Service"," Not-in-family"," Black"," Male",48,"High-Income"
"4101",32," Private",10," Married"," Professional"," Wife"," White"," Female",32,"High-Income"
"4102",42," State-gov",14," Married"," Professional"," Wife"," White"," Female",20,"High-Income"
"4103",58," Self-Employed",9," Married"," Service"," Husband"," White"," Male",55,"High-Income"
"4104",18," Private",10," Not-Married"," Service"," Own-child"," White"," Male",30,"High-Income"
"4105",28," State-gov",10," Married"," Other-Occupations"," Husband"," White"," Male",40,"High-Income"
"4106",40," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4107",30," Private",13," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"4108",18," Private",7," Not-Married"," Manual"," Own-child"," White"," Male",18,"High-Income"
"4109",53," Federal-gov",9," Not-Married"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"4110",40," Private",1," Not-Married"," Admin"," Own-child"," White"," Male",40,"High-Income"
"4111",58," Private",4," Married"," Manual"," Husband"," White"," Male",50,"Upper-Middle-Income"
"4112",17," Private",7," Not-Married"," Sales"," Own-child"," White"," Female",15,"High-Income"
"4113",27," Private",10," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"4114",52," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"4115",41," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"4116",33," Private",7," Not-Married"," Manual"," Other-relative"," White"," Male",30,"High-Income"
"4117",57," Local-gov",14," Married"," Professional"," Wife"," Black"," Female",40,"High-Income"
"4118",45," Private",9," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"4119",48," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",47,"High-Income"
"4120",58," Private",6," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"4121",31," Private",13," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"4122",28," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4123",47," Private",13," Married"," Professional"," Husband"," White"," Male",57,"High-Income"
"4124",47," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"4125",29," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"4126",64," State-gov",9," Widowed"," Admin"," Not-in-family"," White"," Female",38,"High-Income"
"4127",63," Private",5," Widowed"," Service"," Not-in-family"," White"," Female",20,"High-Income"
"4128",55," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"4129",34," Local-gov",10," Married"," Service"," Wife"," White"," Female",40,"High-Income"
"4130",36," Local-gov",13," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",60,"High-Income"
"4131",44," Self-Employed",9," Married"," Manual"," Wife"," White"," Female",45,"High-Income"
"4132",31," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",38,"High-Income"
"4133",54," Local-gov",14," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"4134",43," Private",14," Widowed"," Professional"," Unmarried"," Black"," Female",37,"High-Income"
"4135",27," Private",13," Not-Married"," Sales"," Own-child"," White"," Male",40,"High-Income"
"4136",31," Self-Employed",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",44,"High-Income"
"4137",23," Private",10," Married"," Sales"," Wife"," White"," Female",47,"High-Income"
"4138",54," Private",12," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4139",52," Self-Employed",11," Not-Married"," Professional"," Not-in-family"," White"," Female",35,"High-Income"
"4140",45," Private",2," Married"," Service"," Wife"," White"," Female",40,"High-Income"
"4141",40," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"4142",26," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"4143",28," Private",9," Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"4144",23," Private",11," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"4145",24," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"4146",42," Private",9," Not-Married"," Service"," Own-child"," White"," Female",15,"High-Income"
"4147",28," Private",13," Not-Married"," Professional"," Own-child"," White"," Male",50,"High-Income"
"4148",38," Private",10," Married"," Sales"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"4149",52," Private",10," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"4150",36," Local-gov",9," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"4151",18," Private",9," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"4152",31," Private",13," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"4153",52," Private",10," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"4154",52," Private",12," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"4155",44," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",55,"High-Income"
"4156",30," Self-Employed",10," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",60,"High-Income"
"4157",26," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"4158",41," Private",10," Not-Married"," Admin"," Not-in-family"," Black"," Female",24,"Lower-Middle-Income"
"4159",72," Private",7," Widowed"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"4160",23," Private",13," Not-Married"," Professional"," Own-child"," Asian-Pac-Islander"," Male",40,"High-Income"
"4161",35," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"4162",45," Private",8," Not-Married"," Service"," Own-child"," White"," Male",10,"Upper-Middle-Income"
"4163",49," Private",13," Not-Married"," Service"," Not-in-family"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"4164",35," Private",8," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"4165",45," Private",16," Not-Married"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"4166",45," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"4167",26," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"4168",31," Private",10," Married"," Service"," Husband"," Black"," Male",35,"High-Income"
"4169",47," Private",9," Married"," Manual"," Wife"," Black"," Female",40,"High-Income"
"4170",25," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",30,"High-Income"
"4171",29," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"4172",26," Local-gov",12," Married"," Other-Occupations"," Husband"," White"," Male",45,"High-Income"
"4173",42," Private",10," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"4174",34," Private",10," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"4175",45," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"4176",28," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"4177",23," Private",3," Not-Married"," Manual"," Not-in-family"," White"," Male",55,"Upper-Middle-Income"
"4178",46," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",55,"High-Income"
"4179",31," Private",12," Not-Married"," Professional"," Own-child"," White"," Male",3,"High-Income"
"4180",35," Private",10," Married"," Admin"," Wife"," White"," Female",27,"High-Income"
"4181",28," State-gov",14," Married"," Professional"," Wife"," White"," Female",50,"High-Income"
"4182",65," Private",5," Widowed"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"4183",40," Local-gov",9," Married"," Service"," Other-relative"," White"," Male",40,"High-Income"
"4184",58," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"4185",61," Private",5," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"4186",18," Private",7," Not-Married"," Service"," Own-child"," White"," Female",12,"High-Income"
"4187",35," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"4188",17," Private",6," Not-Married"," Service"," Own-child"," White"," Female",18,"High-Income"
"4189",48," Private",13," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"4190",38," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",50,"High-Income"
"4191",36," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"4192",40," Private",12," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"4193",34," Private",13," Not-Married"," Sales"," Not-in-family"," Amer-Indian-Eskimo"," Male",60,"High-Income"
"4194",27," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"4195",36," Private",10," Married"," Manual"," Husband"," White"," Male",44,"High-Income"
"4196",33," Private",8," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"4197",40," Federal-gov",10," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"4198",38," Private",10," Married"," Manual"," Wife"," White"," Female",35,"High-Income"
